,S,I,R,M
43,204585596.9406627,3449115.7463182607,1925971.471540202,39315.84145392222
44,203453409.6542991,4163604.6614533407,2335315.87534285,47669.80887846671
45,202096261.41180497,5016985.655867666,2829007.7784578814,57745.1538399971
46,200474727.41894254,6032159.010590134,3423241.203828616,69872.36660266684
47,198544789.88737574,7233985.58666641,4136789.9402119084,84434.58571252908
48,196258328.24536225,8648614.309412781,4991186.201090367,101871.24409780363
49,193564151.0075963,10302365.406356469,6010803.81909527,122679.76691423016
50,190409733.2844551,12220060.411215533,7222792.083012184,147414.2212798756
51,186743807.6570655,14422717.001674943,8656795.73920529,176679.60201851456
52,182519895.63966453,16924593.033550438,10344391.005018327,211120.32172898392
53,177700745.58353162,19729681.276598655,12318171.581841288,251401.55799067023
54,172263452.663465,22827926.487036567,14610438.337277416,298182.5121832481
55,166204789.9185914,26191642.081695143,17251486.544493638,352081.45518765604
56,159546020.67024183,29772798.677207086,20267546.944275156,413633.70824441075
57,152336272.1848788,33501966.030444566,23678516.45375923,483245.3308869499
58,144653529.31501788,37289626.585235566,27495697.122524824,561146.9771882818
59,136602538.74576536,41030281.988249,31719825.585439563,647353.6805130708
60,128309413.2389218,44609255.63646666,36339694.406890295,741636.7176855527
61,119913396.42052053,47911468.10245169,41331622.672257945,843512.804733874
62,111556899.03003639,50830922.95636576,46659924.35809696,952253.6554652657
63,103375325.81402968,53279388.40094783,52278369.97409052,1066915.810893735
64,95488231.06226352,55192903.790564,58132477.74899773,1186387.3981367387
65,87992970.49386363,56535236.54230357,64162347.009326726,1309445.954470002
66,80961403.22678307,57298088.68218669,70305687.83398014,1434820.257013976
67,74439554.33290048,57498481.62449523,76500714.66652012,1561249.3760454415
68,68449660.42989512,57174163.36234434,82688642.5883728,1687533.6193486077
69,62993777.6159267,56378022.3048871,88815625.98237188,1812574.0967771518
70,58058121.65196702,55172396.570239514,94834082.04700664,1935399.730749322
71,53617459.77394972,53623932.4009899,100703425.5733284,2055182.2516946765
72,49639091.39657239,51799370.69925502,106390297.05086067,2171240.8532769503
73,46086169.3110272,49762398.47495643,111868393.47450784,2283038.739473848
74,42920283.12495307,47571527.10401914,117118015.88037851,2390173.8906140616
75,40103339.99972699,45278856.45910189,122125437.37511986,2492366.16601697
76,37598839.44578282,42929540.6274423,126882177.43301132,2589442.493729054
77,35372662.10810728,40561768.46342578,131384247.9446684,2681321.4837628556
78,33393491.1190294,38207093.1249934,135631417.3456298,2767998.4103130507
79,31632970.210670117,35890975.72003551,139626522.89267647,2849531.1765793846
80,30065683.35939746,33633440.65161797,143374848.373974,2926027.6149731856
81,28669021.10031333,31449769.503460933,146883575.11306837,2997634.2831180296
82,27422981.260260165,29351184.372224685,150161307.58493033,3064526.7825438487
83,26309937.64064155,27345490.10316536,153217670.71582973,3126901.5403174185
84,25314399.189563595,25437658.450333096,156062973.4176624,3184968.942395519
85,24422774.064262014,23630346.635952722,158707931.61855745,3238947.6811891748
86,23623147.17543142,21924349.051073045,161163443.60279137,3289060.170663399
87,22905075.79729526,20318984.752299327,163440410.56616405,3335528.884201533
88,22259405.15802276,18812425.650536306,165549595.71238086,3378573.4790222375
89,21678104.218805697,17401971.38626584,167501515.81179854,3418408.583091939
90,21154120.8168094,16084277.234710224,169306359.8142799,3455242.134162996
91,20681254.772123437,14855541.264550291,170973929.78883052,3489274.17445997
92,20254047.286462177,13711656.581169378,172513600.11449543,3520696.017840813
93,19867684.88237551,12648333.951257871,173934291.44781741,3549689.7185206977
94,19517916.17081072,11661199.515854258,175244456.5318475,3576427.7814600905
95,19200979.841380473,10745871.707122304,176452075.38724115,3601073.064223293
96,18913542.410295688,9898020.92198854,177564657.83913577,3623778.828547651
97,18652644.41433708,9113414.99017241,178589251.68835434,3644688.907103078
98,18415653.892448124,8387953.012596036,179532455.13783252,3663937.9570923373
99,18200226.141858615,7717689.740166126,180400432.3403946,3681651.777552759
100,18004268.86921607,7098852.310457418,181198931.14870164,3697947.6715998077
101,17825911.977172166,6527850.856919211,181933302.32737014,3712934.838511441
102,17663481.33307098,6001284.246961709,182608519.6363522,3726714.7835925906
103,17515475.959251482,5515941.986514961,183229200.3179272,3739381.7362779197
104,17380548.16510343,5068803.144303303,183799625.62156108,3751023.069005123
105,17257486.21049431,4657032.994444689,184323761.08394232,3761719.7110944744
106,17145199.14985098,4277977.946769179,184805276.35009575,3771546.553260893
107,17042703.557232913,3929159.2266475367,185247564.37657934,3780572.83951568
108,16949111.876288284,3608265.6768089603,185653759.9027452,3788862.5441313414
109,16863622.176110078,3313145.9797086758,186026757.11208066,3796474.7320769294
110,16785509.125609092,3041800.5380151016,186369226.43443137,3803463.901920782
111,16714116.025908742,2792373.200615682,186683630.46278754,3809880.310662816
112,16648847.763115011,2563142.9803890325,186972238.9761404,3815770.2803232204
113,16589164.563282166,2352515.8763624374,187237143.07392347,3821176.486400406
114,16534576.447937654,2159016.8854856743,187480268.4380222,3826138.2285247664
115,16484638.302630976,1981282.2670399847,187703387.7464955,3830691.6837997874
116,16438945.482985023,1818052.1047752083,187908132.26876712,3834870.1434380375
117,16397129.89297877,1668163.1974735884,188096002.6761267,3838704.2333842358
118,16358856.47894902,1530542.2971623929,188268379.10418022,3842222.1196710975
119,16323820.090283081,1404199.7051107616,188426530.50528225,3845449.6992854797
120,16291742.664196549,1288223.2286258335,188571623.32980305,3848410.7773368633
121,16262370.69748497,1181772.4961450568,188704729.57501513,3851127.2313206666
122,16235472.972864836,1084073.6239135144,188826834.23992798,3853619.1632577
123,16210838.511600886,994414.224385895,188938842.22350377,3855905.040473573
124,16188274.72760143,912138.7442054297,189041584.70240092,3858001.825757156
125,16167605.761214126,836644.1180120802,189135825.023129,3859925.0976087186
126,16148670.973562643,767375.7232877975,189222264.14185703,3861689.1612562574
127,16131323.584536102,703823.620838666,189301545.6435045,3863307.15108574
128,16115429.43952546,645519.0652532345,189374260.3700843,3864791.1250976687
129,16100865.891709922,592031.2696834609,189440950.68660355,3866152.151965372
130,16087520.788196439,542964.4095101533,189502114.41101882,3867400.3912391076
131,16075291.549626138,497954.84982615145,189558208.43331295,3868545.1672042483
132,16064084.33400083,456668.5821567495,189609652.0469428,3869595.0368701015
133,16053813.276495395,418798.8564063442,189656830.0145319,3870557.852535224
134,16044399.797900908,384063.9946444806,189700095.38807824,3871440.819342339
135,16035771.975119367,352205.3740039284,189739772.10263348,3872250.5482107606
136,16027863.96782192,322985.5666401778,189776157.36100128,3872993.1045039427
137,16020615.49598672,296186.6253835241,189809523.8258292,3873674.0527658123
138,16013971.363571426,271608.5043908597,189840121.63416722,3874298.49783399
139,16007881.0240503,249067.60476730787,189868180.24852815,3874871.122616956
140,16002298.18397318,228395.43577161458,189893910.15741858,3875396.2227984034
141,15997180.44108094,209437.38283999066,189917504.43733305,3875877.7387147998
142,15992488.953845296,192051.57425747378,189939140.18723577,3876319.284631205
143,15988188.139607588,176107.83887252343,189958979.8458633,3876724.1756236334
144,15984245.398758944,161486.74778787265,189977172.4011579,3877095.4522622656
145,15980630.862641044,148078.7334684476,189993854.5005831,3877435.903271036
146,15977317.163071822,135783.28018557242,190009151.4703776,3877748.0863280157
147,15974279.221589768,124508.18016571183,190023178.25104547,3878034.3471580306
148,15971494.056688448,114168.85023295303,190036040.25598198,3878296.837054673
149,15968940.607468206,104687.70412771279,190047834.15940043,3878537.5289612114
150,15966599.572278583,95993.57605119832,190058648.61940083,3878758.232226497
151,15964453.261052264,88021.19132693617,190068564.9414269,3878960.6061455095
152,15962485.46014532,80710.6803885664,190077657.68703613,3879146.1723824036
153,15960681.308609916,74007.13259829915,190085995.23237443,3879316.3263688935
154,15959027.184915056,67860.18667427315,190093640.28060287,3879472.3477612217
155,15957510.603219805,62223.65475877892,190100650.33194193,3879615.4100334565
156,15956120.118386785,57055.1773941659,190107078.1148959,3879746.5892773964
157,15954845.238985196,52315.906890487306,190112971.9818011,3879866.8722754787
158,15953676.347608421,47970.21676970153,190118376.27166831,3879977.1639054175
159,15952604.627881229,43985.43515660643,190123331.64298013,3880078.293932214
160,15951621.997591695,40331.60015781313,190127875.37896287,3880171.0232379655
161,15950721.04743,36981.23542785866,190132041.6675588,3880256.0495358002
162,15949894.984858042,33909.14426705376,190135861.85821715,3880334.0126104583
163,15949137.582677795,31092.22072972764,190139364.69742206,3880405.4991248096
164,15948443.131904738,28509.276344999806,190142576.54467732,3880471.0470279614
165,15947806.398578372,26140.881165887076,190145521.57061166,3880531.1495980807
166,15947222.584185427,23969.21796719949,190148221.9386535,3880586.25914978
167,15946687.289386641,21977.94850892573,190150697.97162437,3880636.7904349044
168,15946196.480774097,20152.09087036245,190152968.30454886,3880683.1237599417
169,15945746.460401174,18477.906941672674,190155050.0247657,3880725.607845969
170,15945333.837856065,16942.799234376722,190156958.80041382,3880764.5624510157
171,15944955.504662907,15535.216241117278,190158708.9982739,3880800.280774741
172,15944608.61081913,14244.565638223405,190160313.79183125,3880833.0316637163
173,15944290.543287177,13061.134682702519,190161785.26035053,3880863.0616334667
174,15943998.906278111,11976.017208639274,190163134.47974384,3880890.596723074
175,15943731.503178539,10981.046676972943,190164371.6059021,3880915.8441956975
176,15943486.319983292,10068.734777646065,190165505.95109302,3880938.9940975793
177,15943261.510106144,9232.215124416409,190166546.05403265,3880960.220688189
178,15943055.380457021,8465.191620576783,190167499.74412256,3880979.68375125
179,15942866.378675207,7761.891108645139,190168374.20036954,3880997.529797138
180,15942693.081430186,7117.019949052859,190169176.00540635,3881013.8931652266
181,15942534.183690654,6525.724202202845,190169911.19502273,3881028.897034942
182,15942388.488889864,5983.553115191271,190170585.3035919,3881042.654352684
183,15942254.899907727,5486.425639199037,190171203.40572092,3881055.268681845
184,15942132.410803443,5030.599726230709,190171770.15443867,3881066.8349821973
185,15942020.099235844,4612.644174684977,190172289.8162151,3881077.440324588
186,15941917.11951435,4229.412812328221,190172766.3030762,3881087.1645462792
187,15941822.696227074,3878.0208227526846,190173203.20204845,3881096.0808518175
188,15941736.11840004,3555.8230374715495,190173603.80214894,3881104.25636406
189,15941656.734140629,3260.3940305367782,190173971.1191486,3881111.752629384
190,15941583.945727775,2989.509866089118,190174307.91827375,3881118.6260809195
191,15941517.205108922,2741.1313616491493,190174616.73501503,3881124.928463394
192,15941456.00977294,2513.38874133502,190174899.89421144,3881130.707222507
193,15941399.898964766,2304.5675636265914,190175159.5275572,3881136.005862217
194,15941348.450215349,2113.095817865434,190175397.5896426,3881140.864272116
195,15941301.27616039,1937.53209245805,190175615.8726675,3881145.3190277135
196,15941258.021622563,1776.554725801388,190175816.01993328,3881149.403665793
197,15941218.360936819,1628.9518583306015,190175999.53821585,3881153.1489368742
198,15941181.995497972,1493.6123108634183,190176167.80910274,3881156.5830366043
199,15941148.65151269,1369.5172206237369,190176322.09939602,3881159.7318181098
200,15941118.077936813,1255.732372023141,190176463.57065132,3881162.618986592
201,15941090.044585265,1151.4011645021799,190176593.28791848,3881165.266277775
202,15941064.340399308,1055.7381645222708,190176712.22776055,3881167.693621488
203,15941040.771856306,968.0231931929377,190176821.28560495,3881169.919291776
204,15941019.161513621,887.5959050458746,190176921.28248298,3881171.9600443863
205,15940999.3466718,813.8508171618489,190177012.97121456,3881173.8312429735
206,15940981.17814978,746.2327512439468,190177097.042072,3881175.546974721
207,15940964.519161522,684.2326543363902,190177174.12797505,3881177.120156426
208,15940949.244286224,627.3837667369007,190177244.80926302,3881178.562631672
209,15940935.238523947,575.2581082627413,190177309.61805502,3881179.8852600805
210,15940922.396429759,527.4632564251493,190177369.0422624,3881181.0979990037
211,15940910.621319782,483.63939226386225,190177423.52925718,3881182.209978489
212,15940899.824543072,443.4565916069423,190177473.489243,3881183.229570028
213,15940889.924814582,406.61234136804177,190177519.29834193,3881184.164449612
214,15940880.847602993,372.82926218669695,190177561.30142674,3881185.0216554343
215,15940872.52456924,341.85302026993435,190177599.8147167,3881185.80764095
216,15940864.893052386,313.45041271739746,190177635.1281589,3881186.52832343
217,15940857.89559777,287.4076119177857,190177667.50760913,3881187.189128535
218,15940851.479524381,263.5285558015658,190177697.1968363,3881187.795031126
219,15940845.596528178,241.6334718327662,190177724.41935515,3881188.3505927254
220,15940840.202318445,221.55752362901654,190177749.38011038,3881188.85999588
221,15940835.256284498,203.14957002222422,190177772.26701793,3881189.32707563
222,15940830.72118975,186.27102721847393,190177793.25238296,3881189.755348386
223,15940826.56289132,170.79482549171857,190177812.4941934,3881190.148038399
224,15940822.750083262,156.60445255750614,190177830.1373104,3881190.5081020114
225,15940819.254060667,143.59307642533568,190177846.3145612,3881190.8382499805
226,15940816.048503432,131.66274112654258,190177861.1477365,3881191.1409678254
227,15940813.109278332,120.72362926320693,190177874.7485063,3881191.4185345583
228,15940810.414257303,110.69338582646922,190177887.2192654,3881191.67303985
229,15940807.943150716,101.49649819396733,190177898.65389913,3881191.9063997297
230,15940805.67735472,93.06372763895688,190177909.13849455,3881192.1203710684
231,15940803.599811247,85.33158807139158,190177918.7519834,3881192.3165647173
232,15940801.69487936,78.24186808688214,190177927.56674275,3881192.496457757
233,15940799.948217697,71.74119272539478,190177935.6491324,3881192.661404498
234,15940798.34667651,65.78062164055022,190177943.06000343,3881192.8126467387
235,15940796.878198477,60.31528065437786,190177949.85514602,3881192.9513231246
236,15940795.531728102,55.30402392385594,190177956.08571804,3881193.0784776635
237,15940794.297128486,50.70912417583485,190177961.79862684,3881193.1950676595
238,15940793.165104855,46.49598867841409,190177967.03688484,3881193.3019708525
239,15940792.127134759,42.632898810469406,190177971.8399221,3881193.3999920315
240,15940791.17540383,39.090771268739424,190177976.2439048,3881193.489869223
241,15940790.30274691,35.84293911473156,190177980.28198174,3881193.57227898
242,15940789.502594195,32.86495101312411,190177983.98456094,3881193.6478418135
243,15940788.768921655,30.134387150209843,190177987.37951463,3881193.717126536
244,15940788.09620595,27.630690446581553,190177990.49239552,3881193.780654768
245,15940787.479382426,25.335011793337888,190177993.34664804,3881193.8389048525
246,15940786.913807236,23.230068146687664,190177995.96375853,3881193.892315185
247,15940786.395222614,21.30001241263447,190177998.3634241,3881193.9412880098
248,15940785.919724224,19.530314142172465,190178000.56371725,3881193.986191926
249,15940785.48373236,17.907650138818155,190178002.58119813,3881194.027365087
250,15940785.083964545,16.41980415491908,190178004.43106037,3881194.065117312
251,15940784.717411382,15.055574921610576,190178006.12722716,3881194.099733019
252,15940784.38131293,13.804691820027772,190178007.6824748,3881194.1314726756
253,15940784.073139077,12.657737558909455,190178009.10849318,3881194.160575173
254,15940783.79056964,11.606077276468872,190178010.4160379,3881194.187259832
255,15940783.531477176,10.641793532783034,190178011.6149464,3881194.2117272518
256,15940783.293911552,9.757626703287066,190178012.71424416,3881194.234161919
257,15940783.076083563,8.946920324634984,190178013.72220987,3881194.254732589
258,15940782.876353865,8.203570981454709,190178014.64642507,3881194.2735942034
259,15940782.69321878,7.521982356726169,190178015.4938554,3881194.290888801
260,15940782.525299223,6.897023099854501,190178016.27088577,3881194.3067462
261,15940782.371331025,6.323988195240105,190178016.9833379,3881194.3212862634
262,15940782.230155073,5.798563540515826,190178017.63660625,3881194.334618259
263,15940782.100709043,5.316793467777053,190178018.2356094,3881194.346842668
264,15940781.982017882,4.875050963287043,190178018.78483632,3881194.3580514444
265,15940781.87318782,4.470010361457835,190178019.2884185,3881194.368328738
266,15940781.773400119,4.09862230753445,190178019.75017518,3881194.3777522617
267,15940781.68190306,3.758090800485947,190178020.17355072,3881194.3863929263
268,15940781.598008092,3.445852143273844,190178020.5617737,3881194.394315404
269,15940781.521083187,3.1595556420228714,190178020.91773322,3881194.4015799863
270,15940781.45054937,2.8970459087890217,190178021.24410215,3881194.4082406466
271,15940781.385876441,2.6563466346895783,190178021.54336423,3881194.414348503
272,15940781.326576823,2.4356457112332306,190178021.8177646,3881194.419948104
273,15940781.272203349,2.2332815878337113,190178022.0693691,3881194.425083301
274,15940781.22234847,2.047730762801258,190178022.3000607,3881194.429791031
275,15940781.176635452,1.8775963136369318,190178022.51158813,3881194.4341080342
276,15940781.134719487,1.721597380279961,190178022.70556584,3881194.4380665454
277,15940781.096286412,1.5785595221326911,190178022.8833848,3881194.4416960287
278,15940781.061048148,1.4474058762662068,190178023.04648983,3881194.4450239767
279,15940781.028736569,1.3271490502405063,190178023.1959582,3881194.448074976
280,15940780.999109091,1.216883688504978,190178023.33305034,3881194.450873568
281,15940780.97194293,1.115779656414355,190178023.45881125,3881194.4534381824
282,15940780.947035661,1.023075790546886,190178023.5740082,3881194.4557907344
