,S,I,R,M
76,29647201.736894567,55010632.05899004,122835312.78487107,2506853.419277137
77,27573779.611498386,52442131.52195795,127384396.99404965,2599691.8725257074
78,25734698.20657875,49861924.44771469,131715299.70362964,2688077.6421089577
79,24101854.763908923,47297880.37922347,135828249.46457043,2772015.392332278
80,22650309.285118215,44772533.40566871,139725604.06786963,2851553.2413792945
81,21358068.398581218,42303731.25315549,143411426.2461349,2926774.102160281
82,20205826.087435097,39905271.7415821,146891114.03239733,2997788.138614694
83,19176689.631305363,37587500.57166809,150171083.50591853,3064726.291135524
84,18255909.0276295,35357856.20268339,153258499.9791301,3127734.7905886606
85,17430620.90275566,33221355.69374213,156161052.84027022,3186970.5632650214
86,16689612.888665752,31181020.698366944,158886768.98954678,3242597.423454281
87,16023111.073170757,29238246.08592923,161443859.88892323,3294782.9520128574
88,15422590.969726164,27393115.522830896,163840597.54213184,3343695.965343718
89,14880611.138256067,25644669.242433723,166085215.1317593,3389504.4875810696
90,14390667.851266723,23991129.50287355,168185828.49777606,3432374.148112053
91,13947068.844865618,22430089.11444265,170150375.10471016,3472466.9360086354
92,13544824.084053637,20958668.077050928,171986567.5869537,3509940.25197276
93,13179551.51084481,19573642.912814677,173701859.36964437,3544946.2067216886
94,12847395.868222268,18271552.779636666,175303420.22992885,3577631.1222376605
95,12544958.860697256,17048785.952573,176798119.98782063,3608135.198929444
96,12269239.096456876,15901649.786363015,178192518.79966405,3636592.3175384467
97,12017580.440328548,14826426.838344889,179492862.7717247,3663129.9496213174
98,11787627.58159984,13819419.441852706,180705083.8218397,3687869.154725751
99,11577287.781082066,12876984.677106388,181834802.8957987,3710924.646030959
100,11384697.905640105,11995561.387797369,182887335.7972485,3732404.909326007
101,11208195.98536104,11171690.633637127,183867701.01820135,3752412.362814861
102,11046296.639317647,10402030.748044109,184780629.06520668,3771043.547447538
103,10897669.811730865,9683367.981643617,185630572.86731705,3788389.3393272758
104,10761122.34275921,9012623.552210271,186421718.92774907,3804535.177295332
105,10635581.968689626,8386857.786258305,187157998.94496804,3819561.300095773
106,10520083.40648107,7803271.923172653,187843101.6817576,3833542.9886016157
107,10413756.228839286,7259208.056522111,188480484.9051633,3846550.809487393
108,10315814.279506868,6752147.606257198,189073387.25677007,3858650.857479236
109,10225546.415402139,6279708.647573995,189624839.94310454,3869904.9939349834
110,10142308.393574376,5839642.365266577,190137678.16115785,3880371.080017753
111,10065515.747516116,5429828.854710701,190614552.19463652,3890103.20315006
112,9994637.519934282,5048272.450739197,191057938.13356057,3899151.8957810807
113,9929190.738208463,4693096.732353414,191470148.18366915,3907564.3457833035
114,9868735.53502494,4362539.323421593,191853340.54354587,3915384.59802562
115,9812870.8304842,4054946.586345791,192209528.8363288,3922653.7468578997
116,9761230.503732165,3768768.2864156924,192540591.09047535,3929410.119391548
117,9713479.992169248,3502552.2885530507,192848278.26971352,3935689.449580123
118,9669313.264827266,3254939.334881676,193134222.3571052,3941525.043200431
119,9628450.123784244,3024657.9405811317,193399944.00173825,3946947.933907352
120,9590633.793709252,2810519.436422851,193646859.7392857,3951987.0305920215
121,9555628.764964813,2611413.1789416005,193876288.79978845,3956669.2563165543
122,9523218.860247442,2426301.9430900137,194089459.5175491,3961019.679127934
123,9493205.498678863,2254217.507245843,194287515.3590109,3965061.635076168
124,9465406.134616408,2094256.4364021947,194471520.58521706,3968816.8437742065
125,9439652.851360127,1945576.0661139465,194642465.56569108,3972305.5168450973
126,9415791.092423556,1807390.6871680876,194801271.7608144,3975546.4596027206
127,9393678.51519968,1678967.9288850722,194948796.38961285,3978557.1663128566
128,9373183.953719169,1559625.3373456143,195085836.79957014,3981353.909373203
129,9354186.478806954,1448727.1435971507,195213134.55485693,3983951.8227463756
130,9336574.545350233,1345681.2159634656,195331379.25872558,3986364.9799681264
131,9320245.217610318,1249936.1899014998,195441212.12545252,3988606.4670441574
132,9305103.464559559,1160978.768378253,195543229.3165391,3990688.4505357295
133,9291061.51816545,1078331.1854388805,195637985.05528665,3992622.24112239
134,9278038.288329506,1001548.825472375,195725994.5332923,3994418.352918432
135,9265958.828909123,930217.9906268043,195807736.62167528,3996086.5588037125
136,9254753.849860951,863953.8088601924,195883656.39927027,3997635.9420200596
137,9244359.271083511,802398.2752171964,195954167.50943986,3999074.9442685246
138,9234715.81402198,745218.4190792147,196019654.35637805,4000411.410532544
139,9225768.627503306,692104.5903358003,196080474.15133694,4001652.630837741
140,9217466.944649193,642768.8576550147,196136958.81856167,4002805.379148467
141,9209763.768037887,596943.5122835882,196189416.77010134,4003875.9495880688
142,9202615.580572026,554379.6710752338,196238134.5582044,4004870.190161507
143,9195982.079765128,514845.9727228165,196283378.41337955,4005793.534144708
144,9189825.93338939,478127.3614515469,196325395.67587474,4006651.0292976755
145,9184112.554626297,444023.95271311165,196364416.12762567,4007447.365047734
146,9178809.895039495,412349.97570051765,196400653.2314923,4008186.8977796608
147,9173888.25385241,382932.78777934925,196434305.28401983,4008873.674361867
148,9169320.102155052,355611.95620034134,196465556.48762527,4009511.454027324
149,9165079.920793694,330238.4027190556,196494577.94777626,4010103.72872418
150,9161144.05080302,306673.6070013291,196521528.60017014,4010653.742038281
151,9157490.555358859,284788.86493558245,196546556.07293674,4011164.5067884466
152,9154099.092307543,264464.59820571664,196569797.48812243,4011638.821384083
153,9150950.796419214,245589.71170070182,196591380.20687148,4012079.285031926
154,9148028.1705813,228060.99554838354,196611422.52201787,4012488.311871739
155,9145314.985226652,211782.56876225554,196630034.30192018,4012868.144114672
156,9142796.185333814,196665.36168061284,196647317.5887563,4013220.8642541035
157,9140457.804417009,182626.63455800264,196663367.15463063,4013548.4064148567
158,9138286.884949522,169589.52983925756,196678271.01833245,4013852.5668986887
159,9136271.404721186,157482.6558073585,196692110.92550755,4014135.013983904
160,9134400.208677487,146239.69944771167,196704962.7948625,4014397.297031981
161,9132662.945812954,135799.06651416654,196716897.1327518,4014640.8549479237
162,9131050.010734158,126103.54691579717,196727979.41833577,4014867.0240414315
163,9129552.489534166,117100.00366944318,196738270.46149138,4015077.0453303526
164,9128162.109655177,108739.08378089966,196747826.7352645,4015272.071325643
165,9126871.193434566,100974.94952820026,196756700.68472713,4015453.172335093
166,9125672.61505697,93765.02872397084,196764941.01392806,4015621.34231871
167,9124559.76066105,87069.78263082495,196772592.95240748,4015777.504328454
168,9123526.491358453,80852.49029433432,196779698.50281462,4015922.5155612216
169,9122567.108953254,75079.04814285447,196786296.6708813,4016057.172052382
170,9121676.324158141,69717.78378268945,196792423.679053,4016182.2130354145
171,9120849.227123335,64739.28299097221,196798113.16492504,4016298.324991962
172,9120081.260107895,60116.22897765422,196803396.36553493,4016406.1454125573
173,9119368.19213227,55823.25305239465,196808302.28855988,4016506.266290566
174,9118706.095472218,51836.795892172224,196812857.8713065,4016599.2373669758
175,9118091.323850168,48134.97866149367,196817088.12838182,4016685.56914407
176,9117520.492209736,44697.48328920608,196821016.28885323,4016765.7356843245
177,9116990.457946602,41505.44125460233,196824663.92362514,4016840.1772102667
178,9116498.303499583,38541.33028082064,196828051.06373754,4016909.302518686
179,9116041.320197042,35788.878375708126,196831196.31024146,4016973.4912230195
180,9115616.993265206,33232.974699677136,196834116.93623644,4017033.0958351707
181,9115222.987921098,30859.586776603788,196836828.98164144,4017088.443700519
182,9114857.136464238,28655.683597922183,196839347.34118468,4017139.8387932247
183,9114517.42629812,26609.164201741314,196841685.84615624,4017187.563384469
184,9114201.988814425,24708.791338296898,196843857.34029642,4017231.8795913826
185,9113909.089075126,22944.129860497917,196845873.7502859,4017273.0308157424
186,9113637.116236612,21305.489503836456,196847746.15121922,4017311.243079635
187,9113384.57466203,19783.871743676613,196849484.8273661,4017346.72626634
188,9113150.075670471,18370.920440005593,196851099.32865468,4017379.6752722417
189,9112932.329881003,17058.87600025622,196852598.52307832,4017410.271076813
190,9112730.140103795,15840.532809904222,196853990.64538753,4017438.6817361875
191,9112542.39474141,14709.199698279563,196855283.34229004,4017465.0633056606
192,9112368.061664384,13658.663223524773,196856483.71445173,4017489.5606966885
193,9112206.182524968,12683.15357597361,196857598.3554642,4017512.308472408
194,9112055.867478315,11777.312913468308,196858633.38805908,4017533.43158658
195,9111916.290282706,10936.16595537979,196859594.49772966,4017553.046069657
196,9111786.683750574,10155.092674406545,196860486.96394768,4017571.259665926
197,9111666.335523428,9429.802936664266,196861315.68915132,4017588.1724252244
198,9111554.584152797,8756.312951211628,196862085.22568038,4017603.8772524046
199,9111450.81545932,8130.9234000274855,196862799.80076075,4017618.4604172776
200,9111354.459152875,7550.199128642475,196863463.33972532,4017632.0020288136
201,9111264.985694557,7010.950286140842,196864079.48758042,4017644.576474851
202,9111181.903383808,6510.214811182994,196864651.62901396,4017656.252830565
203,9111104.755652826,6045.242168050341,196865182.90698078,4017667.0952380165
204,9111033.118556572,5613.4782435528405,196865676.23998025,4017677.1632584333
205,9110966.598440057,5212.551321993943,196866134.33807722,4017686.5121991895
206,9110904.829773359,4840.259061281889,196866559.71778584,4017695.1934177116
207,9110847.473142687,4494.55639876332,196866954.7158926,4017703.254603555
208,9110794.213382564,4173.544320439953,196867321.50229338,4017710.7400403293
209,9110744.75784375,3875.4594319630974,196867662.0919141,4017717.69084886
210,9110698.83478408,3598.664274187817,196867978.35576788,4017724.1452132026
211,9110656.191874482,3341.6383301535097,196868272.03124422,4017730.138590277
212,9110616.594812028,3102.9696741422854,196868544.7316476,4017735.7039046464
213,9110579.826031411,2881.347216989051,196868797.95505998,4017740.8717294117
214,9110545.683510087,2675.553505083583,196869033.09256905,4017745.670454092
215,9110513.97965653,2484.458033542836,196869251.4359065,4017750.1264406117
216,9110484.540279675,2307.011036850119,196869454.18455338,4017754.264168104
217,9110457.203631766,2142.2377228762894,196869642.4523156,4017758.1063673603
218,9110431.819519233,1989.2329186306004,196869817.2734537,4017761.674145695
219,9110408.24847707,1847.1560983470495,196869979.60835958,4017764.987102939
220,9110386.361002486,1715.2267666108137,196870130.34883055,4017768.063439061
221,9110366.036843183,1592.7201711751616,196870270.32297015,4017770.920054157
222,9110347.164336652,1478.9633219305842,196870400.29973853,4017773.5726412726
223,9110329.639796324,1373.3312941665715,196870520.99317485,4017776.0357726323
224,9110313.366941907,1275.2437958277467,196870633.06632057,4017778.3229797003
225,9110298.256370457,1184.1619799136256,196870737.13486025,4017780.44682744
226,9110284.22506484,1099.585484518404,196870833.77050573,4017782.4189834506
227,9110271.195937783,1021.0496842555474,196870923.5041345,4017784.2502820096
228,9110259.097408146,948.1231379731406,196871006.82870936,4017785.9507835233
229,9110247.863007594,880.4052187431179,196871084.20198333,4017787.529829922
230,9110237.431015475,817.5239131082658,196871156.04901505,4017788.996095876
231,9110227.744119816,759.1337775004989,196871222.76450545,4017790.3576365025
232,9110218.749102037,704.9140406063929,196871284.71496585,4017791.621931589
233,9110210.396544915,654.5668412578655,196871342.24072695,4017792.7959267204
234,9110202.640560862,607.8155921694078,196871395.65781543,4017793.8860713867
235,9110195.438539837,564.4034605350797,196871445.25968552,4017794.898354437
236,9110188.75091527,524.0919571396137,196871491.3188307,4017795.8383369967
237,9110182.540946683,486.65962623419733,196871534.08828425,4017796.711182984
238,9110176.774517858,451.9008289806831,196871573.80300608,4017797.5216875128
239,9110171.419949211,419.6246137820082,196871610.68117467,4017798.274303192
240,9110166.447823977,389.653667293692,196871644.92538452,4017798.9731646264
241,9110161.830826407,361.82334035445547,196871676.72376287,4017799.6221111193
242,9110157.543591911,335.9807434852804,196871706.2509976,4017800.2247077483
243,9110153.562567417,311.98390698867405,196871733.66930166,4017800.7842649664
244,9110149.865882216,289.7010010343011,196871759.12930167,4017801.3038567877
245,9110146.43322761,269.0096114470484,196871782.7708651,4017801.7863376657
246,9110143.245745597,249.79606721909175,196871804.7238704,4017802.234358188
247,9110140.285924897,231.95481605206655,196871825.1089206,4017802.650379623
248,9110137.537505139,215.38784449891284,196871844.03800416,4017803.036687455
249,9110134.985387284,200.004139520166,196871861.61511037,4017803.3954039174
250,9110132.615550674,185.71918849683712,196871877.9368025,4017803.7284996663
251,9110130.414976131,172.45451495334203,196871893.09274602,4017804.037804621
252,9110128.37157429,160.13724743998378,196871907.16620234,4017804.3250180045
253,9110126.474119311,148.69971920676284,196871920.23448583,4017804.5917176683
254,9110124.712187175,138.07909646934658,196871932.3693883,4017804.8393687657
255,9110123.07609835,128.21703322511314,196871943.63757786,4017805.069331808
256,9110121.556864638,119.0593507230649,196871954.10095605,4017805.282870125
257,9110120.146139788,110.55573982670838,196871963.8170043,4017805.481156849
258,9110118.836173752,102.65948463497362,196871972.83910212,4017805.6652812767
259,9110117.619770007,95.32720584278547,196871981.2168098,4017805.836254924
260,9110116.490245989,88.51862243150175,196871988.99615502,4017805.9950170787
261,9110115.441396406,82.19633038004109,196871996.21987358,4017806.1424399004
262,9110114.467459168,76.32559718104746,196872002.9276517,4017806.2793333097
263,9110113.56308391,70.8741710332915,196872009.15633795,4017806.406449333
264,9110112.723302169,65.81210366206425,196872014.94014868,4017806.5244863145
265,9110111.943500498,61.11158579422109,196872020.31086117,4017806.6340927216
266,9110111.21939493,56.746794384107375,196872025.2979802,4017806.7358706584
267,9110110.547007397,52.693750751005695,196872029.92890233,4017806.830379278
268,9110109.922644006,48.93018884884231,196872034.229069,4017806.918137791
269,9110109.342874806,45.43543294445581,196872038.2221041,4017806.9996282696
270,9110108.804514583,42.19028403243855,196872041.92994466,4017807.075298493
271,9110108.304605974,39.17691436257427,196872045.37295473,4017807.145564032
272,9110107.84040253,36.37876950044795,196872048.57006064,4017807.2108109845
273,9110107.409353865,33.78047738317873,196872051.5388117,4017807.27139785
274,9110107.00909236,31.367763870674167,196872054.29552576,4017807.3276572945
275,9110106.63741874,29.127374328465862,196872056.85535303,4017807.3798985644
276,9110106.292291427,27.047000811352685,196872059.23234192,4017807.4284086144
277,9110105.971814068,25.115214447806142,196872061.43956244,4017807.473453841
278,9110105.674226468,23.321402653694886,196872063.48913318,4017807.5152818793
279,9110105.39789346,21.655710830403617,196872065.39231306,4017807.5541223926
280,9110105.141297122,20.10898822705259,196872067.15956664,4017807.5901887114
281,9110104.903027609,18.67273766941255,196872068.80060202,4017807.6236791
282,9110104.681776231,17.339068879337475,196872070.32442096,4017807.6547775725
283,9110104.476327345,16.1006551282711,196872071.7394072,4017807.6836548485
284,9110104.285552371,14.950692986702046,196872073.0533248,4017807.7104695165
285,9110104.108403122,13.882864948437724,196872074.27340773,4017807.735369041
286,9110103.943906508,12.89130472437501,196872075.4063377,4017807.758490245
287,9110103.791158795,11.9705650151008,196872076.4583523,4017807.779959933
288,9110103.649320556,11.115587585277085,196872077.43523347,4017807.7998963743
289,9110103.517613258,10.321675475410588,196872078.3423413,4017807.8184085977
290,9110103.39531251,9.584467198347133,196872079.18466192,4017807.8355988776
291,9110103.281747198,8.899912778736661,196872079.96681446,4017807.8515612157
292,9110103.176292941,8.264251503837349,196872080.69310912,4017807.8663835796
293,9110103.078370549,7.6739912634295635,196872081.36752355,4017807.88014717
294,9110102.987442551,7.125889365340342,196872081.99379218,4017807.8929279093
295,9110102.903008653,6.616934721186048,196872082.57529274,4017807.904795747
296,9110102.824604815,6.144331304467147,196872083.11530107,4017807.915815594
297,9110102.751801338,5.7054827901396274,196872083.61669803,4017807.92604875
298,9110102.684197923,5.297978291279645,196872084.08233374,4017807.9355510487
299,9110102.62142278,4.919579114481204,196872084.51466033,4017807.9443746074
300,9110102.563130554,4.568206461226879,196872084.9161297,4017807.9525679746
301,9110102.509003405,4.241930007667521,196872085.28895763,4017807.960175938
302,9110102.458741244,3.9389573000716243,196872085.6350887,4017807.9672403536
303,9110102.412068145,3.6576239076855117,196872085.95653298,4017807.9738005768
304,9110102.368730066,3.3963842789098386,196872086.25506723,4017807.9798919535
305,9110102.328486703,3.153803250557524,196872086.53221983,4017807.985548426
306,9110102.291117268,2.928548163548575,196872086.78956354,4017807.9908012087
307,9110102.256416168,2.7193815417276768,196872087.02855888,4017807.9956782325
308,9110102.22419526,2.5251542935851186,196872087.25047916,4017808.000207466
309,9110102.194275409,2.3447993995329033,196872087.45657268,4017808.0044126464
310,9110102.16649189,2.1773260500570726,196872087.64788413,4017808.0083179227
311,9110102.140692005,2.02181420254127,196872087.82562745,4017808.0119439485
312,9110102.116737524,1.8774095268611881,196872087.9905941,4017808.015311647
313,9110102.09449241,1.743318711981095,196872088.1438491,4017808.0184383024
314,9110102.073835809,1.6188051077681689,196872088.2860224,4017808.021341224
315,9110102.054654581,1.5031846780833138,196872088.4181661,4017808.024037475
316,9110102.03684393,1.3958222429155032,196872088.54085255,4017808.026540889
317,9110102.020302208,1.2961279889153892,196872088.65471464,4017808.0288653136
318,9110102.0049447,1.2035542291579542,196872088.7604882,4017808.031024659
319,9110101.990686005,1.1175923943338295,196872088.85872072,4017808.0330299237
320,9110101.977440417,1.037770238839559,196872088.95003897,4017808.0348914634
